label,review,translated_review,words-chinese,words-english
0,１ 设备陈旧 墙纸剥落 毛巾破旧 灯泡不亮 ２ 使用日货 ＴＯＴＯ卫浴 ＳＯＮＹ电视 ３ 早餐奇差 整个餐厅没有小桌 都是十人的大桌 感觉就象一个大食厅 最可气的是没有水果 难以想象是一个四星级的酒店 ４ 价格混乱 本人是晚上10 48进酒店的 价格是420元 办完入住手续后发现晚上11 00后入住 价格为180元 晚 住三晚还送一晚 心中大感不平衡 总体感觉就一个字 差  原本预定了两晚的房间 第二天一早8 30就逃出了酒店 搬到不远的新时空康年酒店 ,1  Old equipment The wallpaper peels off  the towel is dilapidated  and the bulb is not bright 2  Use Japanese goods TOTO bathroom  SONY TV 3  Breakfast is poor There are no small tables in the entire restaurant  and they are all ten people  It feels like a large food hall The most annoying thing is that there is no fruit  it is difficult to imagine a four  star hotel 4  Chaos in price I entered the hotel at 10 48 pm  The price was 420 yuan  After checking in the check  in  I found that staying at 11 00 in the evening  The price is 180 yuan   night It feels like a word  poor  The room  which was originally scheduled for two nights  escaped the hotel at 8 30 in the morning the next day and moved to the New Year  time Kangnian Hotel not far away ,"['设备陈旧', '墙纸', '剥落', '毛巾', '破旧', '灯泡', '不亮', '使用', '日货', '卫浴', '电视', '早餐', '奇差', '整个', '餐厅', '没有', '小桌', '都', '是', '十人', '的', '大桌', '感觉', '就象', '一个', '大食厅', '最可气', '的', '是', '没有', '水果', '难以想象', '是', '一个', '四星级', '的', '酒店', '价格', '混乱', '本人', '是', '晚上', '进', '酒店', '的', '价格', '是', '元', '办完', '入住', '手续', '后', '发现', '晚上', '后', '入住', '价格', '为', '元', '晚', '住三晚', '还', '送', '一晚', '心中', '大感', '不', '平衡', '总体', '感觉', '就', '一个', '字', '差', '原本', '预定', '了', '两晚', '的', '房间', '第二天', '一早', '就', '逃出', '了', '酒店', '搬', '到', '不远', '的', '新时空', '康年', '酒店']","['Old', 'equipment', 'The', 'wallpaper', 'peels', 'towel', 'dilapidated', 'bulb', 'bright', 'Use', 'Japanese', 'goods', 'TOTO', 'bathroom', 'SONY', 'TV', 'Breakfast', 'poor', 'There', 'small', 'tables', 'entire', 'restaurant', 'ten', 'people', 'It', 'feels', 'like', 'large', 'food', 'hall', 'The', 'annoying', 'thing', 'fruit', 'difficult', 'imagine', 'four', 'star', 'hotel', 'Chaos', 'price', 'I', 'entered', 'hotel', 'pm', 'The', 'price', 'yuan', 'After', 'checking', 'check', 'I', 'found', 'staying', 'evening', 'The', 'price', 'yuan', 'night', 'It', 'feels', 'like', 'word', 'poor', 'The', 'room', 'originally', 'scheduled', 'two', 'nights', 'escaped', 'hotel', 'morning', 'next', 'day', 'moved', 'New', 'Year', 'time', 'Kangnian', 'Hotel', 'far', 'away']"
0,整体感觉很不好 尤其前一晚是从迪士尼乐园酒店出来的   0但是客观而言 这家酒店绝对达不到四星级的标准 以这么高额的房价 我会期待一个比较好的 干净的房间环境 和比较令人满意的服务 也是由于订房仓促 尽管看了很多人的评语 最后还是忐忑不安的订了这间 说是距离地铁很近 但是过程中有看到一家华美粤海 外表看起来更新 更现代 距地铁站也更近 到达酒店后 前台服务人员十分不热情     连点笑容都没有 我们一行两人在那条莫名其妙的酒吧街上已经饱受惊吓了  0 到了酒店还要看那些前台的臭脸 不爽 房间有股很奇妙的味道 呃 当然是怪味啦 感觉很陈旧 不管什么卫生间也是像各位所说的 水池是坏的 下水速度很慢 花洒也不好用 打电话给前台提出需要修理 结果前台听不懂国语 于是很 自觉 的把电话转到了英文服务 即使这样 最后也没有人来查看 睡觉的时候 又发现被子还是脏的 黑黑的 心头又是一凉 鉴于要在这样的地方住几个晚上 我们也只好睁一只眼闭一只眼 自欺欺人 安分的住了 第二天在床头柜上放了20港币 所以第二天的卫生比第一天还要好     0建议住在这里的朋友晚上回酒店绕道轩尼诗道 从b出口出来往左 这条街正常多了 所花时间好像比从c出口还要少 总而言之 这个价格对于这间酒店而言 太贵了 不合算反正下次再也不会去这间了     ,The overall feeling is very bad  especially the night before was from the Disneyland Hotel     0  but objectively speaking  this hotel will definitely not meet the four  star standard  With such high house prices  I will look forward to a one A better  clean room environment  and more satisfactory service It is also because of the rush of reservation  Although I read a lot of people s comments  I finally booked this restlessly It is very close to the subway  but in the process  I saw a Chinese and American Yuehai  The appearance looks updated  more modern  and closer to the subway station After arriving at the hotel  the service staff at the front desk is very enthusiastic       There is no smile  The two of us have been frightened on the inexplicable bar street    0 Stinky face  unhappy The room has a wonderful taste  uh  of course  it is strange It feels very old  No matter what the bathroom is said  the pool is bad  the speed of launching is very slow  and the shower is not easy to use I called the front desk to propose to repair  As a result  the front desk could not understand Mandarin  so I transferred the phone to English service  consciously  Even so  no one came to view in the end When I was sleeping  I found that the quilt was still dirty  dark  and a cold heart Given that we have to live in such a place for a few nights  we have to open one eye and close one eye  deceive ourselves  and live in peace The next day I put 20 Hong Kong dollars on the bedside table  so the next day s sanitation is better than the first day         0 I suggest friends who live in here to go back to the hotel to bypass Hennessy and exit from B to the left  ThisThe street is much more normal It seems that there is less time than exit from C All in all  this price is too expensive for this hotel  If it is not cost  effective  I won t go here again next time IntersectionIntersectionIntersectionIntersection,"['整体', '感觉', '很', '不好', '尤其', '前一晚', '是从', '迪士尼', '乐园', '酒店', '出来', '的', '但是', '客观', '而言', '这家', '酒店', '绝对', '达', '不到', '四星级', '的', '标准', '以', '这么', '高额', '的', '房价', '我会', '期待', '一个', '比较', '好', '的', '干净', '的', '房间', '环境', '和', '比较', '令人满意', '的', '服务', '也', '是', '由于', '订房', '仓促', '尽管', '看', '了', '很多', '人', '的', '评语', '最后', '还是', '忐忑不安', '的', '订', '了', '这间', '说', '是', '距离', '地铁', '很近', '但是', '过程', '中有', '看到', '一家', '华美', '粤海', '外表', '看起来', '更新', '更', '现代', '距', '地铁站', '也', '更', '近', '到达', '酒店', '后', '前台', '服务', '人员', '十分', '不', '热情', '连点', '笑容', '都', '没有', '我们', '一行', '两人', '在', '那条', '莫名其妙', '的', '酒吧街', '上', '已经', '饱受', '惊吓', '了', '到', '了', '酒店', '还要', '看', '那些', '前台', '的', '臭', '脸', '不爽', '房间', '有股', '很', '奇妙', '的', '味道', '呃', '当然', '是', '怪味', '啦', '感觉', '很', '陈旧', '不管', '什么', '卫生间', '也', '是', '像', '各位', '所说', '的', '水池', '是', '坏', '的', '下水', '速度', '很', '慢', '花洒', '也', '不好', '用', '打电话', '给', '前台', '提出', '需要', '修理', '结果', '前台', '听不懂', '国语', '于是', '很', '自觉', '的', '把', '电话', '转到', '了', '英文', '服务', '即使', '这样', '最后', '也', '没有', '人来', '查看', '睡觉', '的', '时候', '又', '发现', '被子', '还是', '脏', '的', '黑黑的', '心头', '又', '是', '一凉', '鉴于', '要', '在', '这样', '的', '地方', '住', '几个', '晚上', '我们', '也', '只好', '睁一只眼', '闭一只眼', '自欺欺人', '安分', '的', '住', '了', '第二天', '在', '床头柜', '上放', '了', '港币', '所以', '第二天', '的', '卫生', '比', '第一天', '还要', '好', '建议', '住', '在', '这里', '的', '朋友', '晚上', '回', '酒店', '绕道', '轩尼诗', '道', '从', '出口', '出来', '往', '左', '这条', '街', '正常', '多', '了', '所', '花', '时间', '好像', '比', '从', '出口', '还要', '少', '总而言之', '这个', '价格', '对于', '这', '间', '酒店', '而言', '太贵', '了', '不合算', '反正', '下次', '再也不会', '去', '这间', '了']","['The', 'overall', 'feeling', 'very', 'bad', 'especially', 'night', 'Disneyland', 'Hotel', 'objectively', 'speaking', 'hotel', 'definitely', 'meet', 'four', 'star', 'standard', 'With', 'high', 'house', 'prices', 'I', 'look', 'forward', 'one', 'A', 'better', 'clean', 'room', 'environment', 'satisfactory', 'service', 'It', 'also', 'rush', 'reservation', 'Although', 'I', 'read', 'lot', 'people', 'comments', 'I', 'finally', 'booked', 'restlessly', 'It', 'very', 'close', 'subway', 'process', 'I', 'saw', 'Chinese', 'American', 'Yuehai', 'The', 'appearance', 'looks', 'updated', 'modern', 'closer', 'subway', 'station', 'After', 'arriving', 'hotel', 'service', 'staff', 'front', 'desk', 'very', 'enthusiastic', 'There', 'smile', 'The', 'two', 'us', 'frightened', 'inexplicable', 'bar', 'street', 'Stinky', 'face', 'unhappy', 'The', 'room', 'wonderful', 'taste', 'uh', 'course', 'strange', 'It', 'feels', 'very', 'old', 'No', 'matter', 'bathroom', 'said', 'pool', 'bad', 'speed', 'launching', 'very', 'slow', 'shower', 'easy', 'use', 'I', 'called', 'front', 'desk', 'propose', 'repair', 'As', 'result', 'front', 'desk', 'could', 'understand', 'Mandarin', 'so', 'I', 'transferred', 'phone', 'English', 'service', 'consciously', 'Even', 'so', 'one', 'came', 'view', 'end', 'When', 'I', 'sleeping', 'I', 'found', 'quilt', 'still', 'dirty', 'dark', 'cold', 'heart', 'Given', 'live', 'place', 'nights', 'open', 'one', 'eye', 'close', 'one', 'eye', 'deceive', 'live', 'peace', 'The', 'next', 'day', 'I', 'put', 'Hong', 'Kong', 'dollars', 'bedside', 'table', 'so', 'next', 'day', 'sanitation', 'better', 'first', 'day', 'I', 'suggest', 'friends', 'live', 'go', 'back', 'hotel', 'bypass', 'Hennessy', 'exit', 'B', 'left', 'ThisThe', 'street', 'much', 'normal', 'It', 'seems', 'less', 'time', 'exit', 'C', 'All', 'price', 'expensive', 'hotel', 'If', 'cost', 'effective', 'I', 'go', 'next', 'time', 'IntersectionIntersectionIntersectionIntersection']"
0,服务员太差 房间很吵 隔音不好 房间味道很重 很一般 不如稀土国际大酒店好 收费有低 还是四星 服务很好 离火车站方便,The waiter is too bad  the room is very noisy  the sound insulation is not good  the room tastes very heavy  it is very average  It is not as good as the rare earth international hotel  the fee is low  the four  star is good  the service is very good  it is convenient to leave the train station,"['服务员', '太', '差', '房间', '很', '吵', '隔音', '不好', '房间', '味道', '很', '重', '很', '一般', '不如', '稀土', '国际', '大酒店', '好', '收费', '有', '低', '还是', '四星', '服务', '很', '好', '离', '火车站', '方便']","['The', 'waiter', 'bad', 'room', 'very', 'noisy', 'sound', 'insulation', 'good', 'room', 'tastes', 'very', 'heavy', 'very', 'average', 'It', 'good', 'rare', 'earth', 'international', 'hotel', 'fee', 'low', 'four', 'star', 'good', 'service', 'very', 'good', 'convenient', 'leave', 'train', 'station']"
1,这个酒店住过很多次的了 商务标间和豪华标间都住过 商务标间洗澡比豪华标间舒服 有个大花洒 不过浴缸都感觉不怎么干净 所以就没有用 酒店服务也不错 足浴的MM也不错 都挺漂亮的 早餐一般 将就着吃吃 酒店不远一条街 算是美食街吧 很多吃的 川菜特别多 总的感觉比临海另外一家四星的要好 ,This hotel has lived many times  and has lived in business bids and luxury standard rooms Bathing in business standard rooms is more comfortable than luxury standards  There is a big shower  but the bathtub feels not very clean  so it is useless The hotel service is also good The MM of the foot bath is also good  it is pretty Breakfast is average  and it will eat The hotel is not far away  It is a food street  Many of them eat a lot of Sichuan cuisine The general feeling is better than the other four  star of Linhai ,"['这个', '酒店', '住', '过', '很', '多次', '的', '了', '商务', '标间', '和', '豪华', '标间', '都', '住', '过', '商务', '标间', '洗澡', '比', '豪华', '标间', '舒服', '有个', '大花', '洒', '不过', '浴缸', '都', '感觉', '不怎么', '干净', '所以', '就', '没有', '用', '酒店', '服务', '也', '不错', '足浴', '的', '也', '不错', '都', '挺', '漂亮', '的', '早餐', '一般', '将', '就', '着', '吃', '吃', '酒店', '不远', '一条街', '算是', '美食街', '吧', '很多', '吃', '的', '川菜', '特别', '多', '总', '的', '感觉', '比', '临海', '另外', '一家', '四星', '的', '要', '好']","['This', 'hotel', 'lived', 'many', 'times', 'lived', 'business', 'bids', 'luxury', 'standard', 'rooms', 'Bathing', 'business', 'standard', 'rooms', 'comfortable', 'luxury', 'standards', 'There', 'big', 'shower', 'bathtub', 'feels', 'very', 'clean', 'so', 'useless', 'The', 'hotel', 'service', 'also', 'good', 'The', 'MM', 'foot', 'bath', 'also', 'good', 'pretty', 'Breakfast', 'average', 'eat', 'The', 'hotel', 'far', 'away', 'It', 'food', 'street', 'Many', 'eat', 'lot', 'Sichuan', 'cuisine', 'The', 'general', 'feeling', 'better', 'four', 'star', 'Linhai']"
0,该酒店虽然名义上是五星 但我却没看过这么小气的酒店 我通过携程网预定了三千五百多的特级房 明明看到网上写得清清楚楚有赠送的饮料券每房不超过两张 可在登记入住时前台只给一张 真是郁闷 这不是纯粹虚假广告吗   我们是两人入住只给一张还不如不要给 前台解释说可以让另一个人买一张   简直是讹诈   ,Although the hotel is nominally five  star  I have never seen such a stingy hotel  I booked more than 3 500 special rooms through Ctrip com  I saw the beverage vouchers written on the Internet clearly on the Internet No more than two  you can only give one at the front desk when you register  it is really depressed Isn t this a pure false advertisement IntersectionIntersectionWe are two people who give up to give only one  It is better not to give it  The front desk explains that it can be allowed to buy one IntersectionIntersectionIt s a blackmail IntersectionIntersection,"['该', '酒店', '虽然', '名义', '上', '是', '五星', '但', '我', '却', '没', '看过', '这么', '小气', '的', '酒店', '我', '通过', '携程网', '预定', '了', '三千五百', '多', '的', '特级', '房', '明明', '看到', '网上', '写得', '清清楚楚', '有', '赠送', '的', '饮料', '券', '每房', '不', '超过', '两张', '可', '在', '登记', '入住', '时', '前台', '只', '给', '一张', '真是', '郁闷', '这', '不是', '纯粹', '虚假', '广告', '吗', '我们', '是', '两人', '入住', '只', '给', '一张', '还', '不如', '不要', '给', '前台', '解释', '说', '可以', '让', '另', '一个', '人买', '一张', '简直', '是', '讹诈']","['Although', 'hotel', 'nominally', 'five', 'star', 'I', 'never', 'seen', 'stingy', 'hotel', 'I', 'booked', 'special', 'rooms', 'Ctrip', 'com', 'I', 'saw', 'beverage', 'vouchers', 'written', 'Internet', 'clearly', 'Internet', 'No', 'two', 'give', 'one', 'front', 'desk', 'register', 'really', 'depressed', 'Isn', 'pure', 'false', 'advertisement', 'IntersectionIntersectionWe', 'two', 'people', 'give', 'up', 'give', 'one', 'It', 'better', 'give', 'The', 'front', 'desk', 'explains', 'allowed', 'buy', 'one', 'IntersectionIntersectionIt', 'blackmail', 'IntersectionIntersection']"
1,很安静 但隔音不好 早上旅客退房很吵 房间设施有些陈旧 但如果是平日入住 性价比还算合理 韶关有很多酒店 携程提供的太少,Very quiet  but the sound insulation is not good  In the morning  the passenger s check  in is very noisy  The room facilities are a little old  But if it is staying on weekdays  the cost performance is quite reasonable  There are many hotels in Shaoguan  and Ctrip provides too little provision ,"['很', '安静', '但', '隔音', '不好', '早上', '旅客', '退房', '很', '吵', '房间', '设施', '有些', '陈旧', '但', '如果', '是', '平日', '入住', '性价比', '还', '算', '合理', '韶关', '有', '很多', '酒店', '携程', '提供', '的', '太少']","['Very', 'quiet', 'sound', 'insulation', 'good', 'In', 'morning', 'passenger', 'check', 'very', 'noisy', 'The', 'room', 'facilities', 'little', 'old', 'But', 'staying', 'weekdays', 'cost', 'performance', 'quite', 'reasonable', 'There', 'many', 'hotels', 'Shaoguan', 'Ctrip', 'provides', 'little', 'provision']"
1,在携程网上看到锦江之星评论还不错 因6月15的飞机 6月14日在花木店住了一晚 住的是标间 虽比星级宾馆简陋一点 但给人的感觉还是比较干净 上网都方便 适合自费旅游住店 在上海来讲 经济还比较实惠 去龙阳路坐磁悬浮列车比较方便 的士起步价就到磁悬浮车站直达机场 ,I saw the Star Review of Jinjiang on the Ctrip com  Due to the plane of June 15  I lived in Huamu shop for one night on June 14th It is relatively clean and convenient to surf the Internet  It is suitable for traveling stores at their own expense  In Shanghai  the economy is relatively affordable  It is more convenient to go to Longyang Road to take a magnetic suspension train ,"['在', '携程网', '上', '看到', '锦江', '之星', '评论', '还', '不错', '因', '月', '的', '飞机', '月', '日', '在', '花木', '店住', '了', '一晚', '住', '的', '是', '标间', '虽比', '星级宾馆', '简陋', '一点', '但', '给', '人', '的', '感觉', '还是', '比较', '干净', '上网', '都', '方便', '适合', '自费', '旅游', '住店', '在', '上海', '来讲', '经济', '还', '比较', '实惠', '去', '龙阳路', '坐', '磁悬浮列车', '比较', '方便', '的士', '起步价', '就', '到', '磁悬浮', '车站', '直达', '机场']","['I', 'saw', 'Star', 'Review', 'Jinjiang', 'Ctrip', 'com', 'Due', 'plane', 'June', 'I', 'lived', 'Huamu', 'shop', 'one', 'night', 'June', 'th', 'It', 'relatively', 'clean', 'convenient', 'surf', 'Internet', 'It', 'suitable', 'traveling', 'stores', 'expense', 'In', 'Shanghai', 'economy', 'relatively', 'affordable', 'It', 'convenient', 'go', 'Longyang', 'Road', 'take', 'magnetic', 'suspension', 'train']"
1,这个宾馆最大的特色就是房费里含了一日三餐 虽然我这次晚到早走 只吃了一顿早饭 房间在当地算是不错的了 希望下次能吃到他们的免费午餐和晚餐 ,The biggest feature of this hotel is that the room fee contains three meals a day  Although I left early this time  I only ate a breakfast The room is good in the local area I hope to have their free lunch and dinner next time ,"['这个', '宾馆', '最大', '的', '特色', '就是', '房费', '里', '含', '了', '一日三餐', '虽然', '我', '这次', '晚到', '早', '走', '只', '吃', '了', '一顿', '早饭', '房间', '在', '当地', '算是', '不错', '的', '了', '希望', '下次', '能', '吃', '到', '他们', '的', '免费', '午餐', '和', '晚餐']","['The', 'biggest', 'feature', 'hotel', 'room', 'fee', 'contains', 'three', 'meals', 'day', 'Although', 'I', 'left', 'early', 'time', 'I', 'ate', 'breakfast', 'The', 'room', 'good', 'local', 'area', 'I', 'hope', 'free', 'lunch', 'dinner', 'next', 'time']"
1,该酒店内的桑那中心的从业人员 用欺骗的方式 赚取客人的钱 ,The employees of the Sanga Center in the hotel earn the money of the guests in a deception ,"['该', '酒店', '内', '的', '桑那', '中心', '的', '从业人员', '用', '欺骗', '的', '方式', '赚取', '客人', '的', '钱']","['The', 'employees', 'Sanga', 'Center', 'hotel', 'earn', 'money', 'guests', 'deception']"
1,已经第三次入住这家酒店了 除了前台服务很好以外 其他的服务都很好 这次去是免费升级了套房 有厨房 而且有客厅 刚好房间是对着维多利亚港的 能直接看到会展中心 真的感觉很棒 下次会继续入住 并会推荐我的朋友们和客人们入住此间酒店 ,I have been in this hotel for the third time  Except for the front desk service  other services are good This time  I upgraded the suites for free  there are kitchens  and there are living rooms  It happened to be in the Harbor Victoria  I can see the exhibition center directly  It really feels great I will continue to stay next time  and I will recommend my friends and guests to stay in the hotel here ,"['已经', '第三次', '入住', '这家', '酒店', '了', '除了', '前台', '服务', '很', '好', '以外', '其他', '的', '服务', '都', '很', '好', '这次', '去', '是', '免费', '升级', '了', '套房', '有', '厨房', '而且', '有', '客厅', '刚好', '房间', '是', '对', '着', '维多利亚港', '的', '能', '直接', '看到', '会展中心', '真的', '感觉', '很棒', '下次', '会', '继续', '入住', '并会', '推荐', '我', '的', '朋友', '们', '和', '客人', '们', '入住', '此间', '酒店']","['I', 'hotel', 'third', 'time', 'Except', 'front', 'desk', 'service', 'services', 'good', 'This', 'time', 'I', 'upgraded', 'suites', 'free', 'kitchens', 'living', 'rooms', 'It', 'happened', 'Harbor', 'Victoria', 'I', 'see', 'exhibition', 'center', 'directly', 'It', 'really', 'feels', 'great', 'I', 'continue', 'stay', 'next', 'time', 'I', 'recommend', 'friends', 'guests', 'stay', 'hotel']"
0,我全说客观的 大家自己参考 1 酒店电话不能打外线 携程为什么不说明 2 拖鞋不是一次性的3 买点小东西不能计入房费 要单独结帐 4 我住的房间插座竟然掉在外面 是不是太不安全了 5 最关键服务态度就是招待所的态度 6 觉得不满意不能退房 补充点评2008年1月22日 7 早餐七点半供应 有点晚吧宾馆反馈2008年8月16日 感谢您的评价 我们己经将意义和建议反映给上级领导了 并且改进了服务 希望您下次入住时会真正体会到我们的进步 ,I said it is objective  everyone refers to it 1  The hotel s phone cannot be used to play outside  Why doesn t Ctrip explain 2  Slippers are not disposable  3  Buying little things cannot be included in the house fee  you have to check out separately 4  Isn t it too safe to fall outside 5  The most critical service attitude is the attitude of the guest house 6  I feel dissatisfied and cannot check out Supplementary comment on January 22  2008  7  Breakfast supply at 7 30  a little late Hotel feedback on August 16  2008  Thank you for your evaluation Services  I hope you will really realize our progress when you stay in ,"['我', '全说', '客观', '的', '大家', '自己', '参考', '酒店', '电话', '不能', '打', '外线', '携程', '为什么', '不', '说明', '拖鞋', '不是', '一次性', '的', '买点', '小东西', '不能', '计入', '房费', '要', '单独', '结帐', '我', '住', '的', '房间', '插座', '竟然', '掉', '在', '外面', '是不是', '太', '不', '安全', '了', '最', '关键', '服务态度', '就是', '招待所', '的', '态度', '觉得', '不', '满意', '不能', '退房', '补充', '点评', '年', '月', '日', '早餐', '七点', '半', '供应', '有点', '晚', '吧', '宾馆', '反馈', '年', '月', '日', '感谢您', '的', '评价', '我们', '己经', '将', '意义', '和', '建议', '反映', '给', '上级领导', '了', '并且', '改进', '了', '服务', '希望', '您', '下次', '入住', '时会', '真正', '体会', '到', '我们', '的', '进步']","['I', 'said', 'objective', 'everyone', 'refers', 'The', 'hotel', 'phone', 'used', 'play', 'outside', 'Why', 'Ctrip', 'explain', 'Slippers', 'disposable', 'Buying', 'little', 'things', 'included', 'house', 'fee', 'check', 'separately', 'Isn', 'safe', 'fall', 'outside', 'The', 'critical', 'service', 'attitude', 'attitude', 'guest', 'house', 'I', 'feel', 'dissatisfied', 'check', 'Supplementary', 'comment', 'January', 'Breakfast', 'supply', 'little', 'late', 'Hotel', 'feedback', 'August', 'Thank', 'evaluation', 'Services', 'I', 'hope', 'really', 'realize', 'progress', 'stay']"
