label,review,translated_review
1,是在网上看过别人的点评才订的房间，总体感觉还是不错的，也许不是旅游旺季，所以人不多，服务态度很好，房间也特别大，感觉很舒服。,"I have seen the rooms that have been ordered on the Internet that they have been ordered. The overall feeling is still good. Perhaps it is not a peak tourist season, so there are not many people, the service attitude is very good, the room is particularly large, and it feels very comfortable."
1,房间很干净物超所值价格也蛮合理的还不错,The room is very clean and the value is worthy of the price and the price is quite reasonable and pretty good
1,感谢“携程”推荐的干净、舒适、无干扰、性价比特高（248元）的《云亭山庄》别墅套房。现在只记得周庄有“双桥”、陈逸飞、万三蹄，还有在镇上农家餐馆吃坏的肚子。相比“云亭山庄”的晚餐非常可口，不错。,"Thanks to the ""Yunding Villa"" villa suite that ""Ctrip"" is recommended for the clean, comfortable, universal, and cost -effective Bit high (248 yuan).Now I only remember that Zhouzhuang had ""double bridges"", Chen Yifei, Wan Sanho, and the bad belly to eat in the farm restaurant in the town.Compared to the dinner of ""Yunting Villa"" is very delicious and good."
1,出租司机一般不知这个酒店，北京汽车大厂前的路牌太细，出租司机看不见走过头，应将路牌加大。房间还算不错，比较宽敞、乾净，提供的卫生用品还可以，但工作桌子上的桌灯没有充足光线，不能阅读，工作不方便。宽带速度还可以。枕头太僵硬而没有弹性，床相对较软并不配合。,"The rental driver generally does not know this hotel. The road sign in front of the Beijing Automobile Factory is too thin. The rental driver cannot see the head and should increase the road sign.The room is pretty good. It is relatively spacious and clean. The sanitary products provided are OK, but the table lamps on the work table do not have sufficient light, cannot be read, and work is not convenient.Broadband speed is okay.The pillow is too stiff and has no elasticity, and the bed is relatively soft and does not cooperate."
1,很新的也很好的，拥有豪华的设备设施，气派非凡，住着舒服，完全的超５星的！！,"Very new and good, have luxurious equipment facilities, extraordinary style, comfortable and comfortable, complete super 5 stars!Intersection"
1,非常喜欢这家酒店。虽然离中心城区有一点距离，不过因为城市不大，这点距离根本不觉得什么。是花园式的酒店，建在山上，环境非常优美，硬件设施配置是4星接近5星的标准了。房间很干净整洁，自助早餐非常超值。该酒店还有别墅房间，适合公司集体出行，不过价格也不菲啊。,"I like this hotel very much.Although there is a little distance from the central urban area, because the city is not large, this distance does not feel much at all.It is a garden -style hotel. It is built on the mountain. The environment is very beautiful. The hardware facility configuration is the standard of 4 stars close to 5 stars.The room is very clean and tidy, and the buffet breakfast is very good value.The hotel also has a villa room, which is suitable for the company's collective travel, but the price is expensive."
1,"物有所值,看来安徽人民币江苏人民是在得多","It is worthwhile, it seems that the people in Jiangsu in Anhui are much more"
1,"酒店建在一个小山丘上,花园式独立小楼,环境很好,酒店和建设,设备,设施都体现","The hotel is built on a small hill, a garden -style independent building, the environment is very good, hotels and construction, equipment, facilities are reflected"
1,房间环境不错，但是外面走廊七弯八拐，让人晕！,"The room environment is good, but the corridor outside the corridor is turning around and turning, making people dizzy!"
1,前两天去上海住在古北湾酒店。对酒店的服务感觉还可以。早餐也不错。房间设施稍微有点陈旧。不过对于短期出差来说还是比较合适的。酒店离虹桥机场很近，在国内转飞机的话有利用价值。离市区就比较远。总的来说根据出差目的和地方，古北湾是值得考虑使用的酒店。,"Two days ago, I went to Shanghai to stay at Gubei Bay Hotel.The service of the hotel feels okay.Breakfast is also good.The room facilities are a little old.However, it is more suitable for short -term business trips.The hotel is very close to Hongqiao Airport, and it is worthy of use in the country.It's far from the city.In general, according to the purpose and place of the business, Gubei Bay is a hotel worth considering."
1,住过好几次，我非常满意，这次价格398很便宜！不过周围什么商店都没有，这点不太方便。早餐是日式的，也很不错。,"I have lived several times, and I am very satisfied. The price this time is very cheap!But there are no shops around, which is not convenient.Breakfast is Japanese -style, and it is also very good."
1,设施环境都很好，唯一美中不足的是去的时候正赶上练习场还在施工改建，没能过把瘾，下次带家里人一起去度假宾馆反馈2008年6月29日：感谢您的点评！练习场已正常开放，并在6、7月份有试打活动，详情可见携程礼包，欢迎您携家人前来。,"The facilities environment is very good. The only disadvantage is that when you go, you are catching up with the practice site and still under construction.IntersectionThe practice site has been opened normally, and there are trial activities in June and July. For details, you can see the Ctrip gift package. You are welcome to bring your family."
1,当地最好的，在全国算性价比不错的五星级酒店,"The best local, five -star hotels with good cost -effectiveness in the country"
1,"住的高级大床房，设施还是令人称赞的，大小也合适。前台的工作人员服务不错的，对我的旅游问题作了细仔的回答。订房前看以前的评论说楼下较吵闹，这次也不觉得吵，问了下原来楼下电信商场搬了。因为五一节的原因特地到酒店附近的红旗商场买了很多成都土特产回去，相当不错。在酒店后面的那条街吃的东西很多，味道也不错。补充点评2008年5月3日：酒店对面还有个小超市,住市中心的这家酒店感觉挺方便的.","The high -end large beds where you live, the facilities are still praised, and the size is also appropriate.The staff at the front desk is good, and I gave a fine answer to my travel questions.Before booking, I saw the previous comments that the downstairs were noisy downstairs, and I didn't feel noisy this time. I asked the original telecommunications mall downstairs and moved.Because of May 1st, I went to Hongqi Shopping Mall near the hotel to buy a lot of governing the Chengdu natives and go back, which is quite good.Eat a lot of things in the street behind the hotel and taste good.Supplementary comment on May 3, 2008: There is also a small supermarket opposite the hotel. The hotel in the city center feels very convenient."
1,"三月下旬入住第一天单人间(360元)优点:高层房间宁静,房间整洁,大堂可上网,商务处的职员小姐很好,解答本人很多旅游问题.改善:在ctrip订,已用信用卡付押金并已写明下午3时入住,但本人在下午3时入住时,职员说没有房,可放下行李,两小时后再返回入住,不知ctrip及此四星酒店怎安排,白白损失两小时的时间.职员只不断说对不起,没有其他补偿(如在其他的星级酒店便会送餐卷或upgrade房间等).总评:下次会尝试其他的酒店.","In the first day of March on the first day of March (360 yuan), the advantage: high -rise rooms are quiet, the room is neat, the lobby can access the Internet, the staff of the business office is very good, answering many travel issues in myself. Improvement: In ctrip, I have paid with credit cards.The deposit has been stated at 3 pm, but when I stayed at 3 pm, the staff said that there was no house, and I could put down my luggage and return to the check -in after two hours. I doTime. The staff is constantly sorry, and there are no other compensation (such as giving meals or upgrade rooms in other star hotels, etc.). Total reviews: Next time, you will try other hotels."
1,交通便利，房间很整洁，价格也合理，服务很不错，工作人员态度也很好，比较满意，唯一不足的就是离4星似乎还差一点！,"The transportation is convenient, the room is very neat, the price is reasonable, the service is very good, the staff attitude is also very good, and they are relatively satisfactory. The only disadvantage is that it seems to be a little bit away from 4 stars!"
1,我订的是标准房，没想到还送了我一份营养早餐，免费的，有水果、有酸奶，搭,"I booked a standard room. I did not expect to give me a nutritional breakfast, free, fruit, yogurt, and"
1,位于过江后钱塘江大桥和钱江四桥之间，不出所料，环境很好，尤其是空气绝对清新，基本没有噪音，好安静！枕潮轩双号房间可以看到钱江，房间新装修过，早餐不错，种类很丰富，就是携程订的只有单早，自己付了100元（四人）。驾车自助游住宿比较合适。,"It is located between the Qiantang River Bridge and Qianjiang Four Bridge after crossing the river. The environment is not expected. The environment is very good, especially the air is absolutely fresh. There is basically no noise.Qianjiang can be seen in the two rooms of the Pillow Chaoxuan. The room has been renovated in the room. The breakfast is good. The variety is very rich. The only one booked by Ctrip is a single early, and he paid 100 yuan (four) himself.It is more suitable for driving buffets to accommodate."
1,离西湖很近，位置很好，很方便。服务很好，订房时没说清楚要大床房，服务台很快解决问题。谢谢。早餐旋转餐厅，环境挺好，就是品种太少。还有玻璃外全是小虫，有点煞风景。下次还会住友好。（房间的卫生间地砖有点脏）,"It is close to West Lake, the location is very good, and it is very convenient.The service is very good. I did not say that the big bed room was clear during reservation, and the service desk quickly solved the problem.Thanks.Breakfast rotates the restaurant, the environment is very good, but there are too few varieties.There are also small bugs outside the glass, which is a bit of the scenery.Will be friendly next time.(The bathroom floor tile in the room is a bit dirty)"
1,"位置好,出门走5分钟是西湖.湖景房是大窗可以看到西湖.酒店服务一般.早餐品种少.宾馆反馈2008年8月11日：非常感谢您能选择入住我们饭店，您所提到的早餐问题，如果方便的话请进一步联系我们，我们将在今后的工作中逐步加以改进和提高。感谢您的点评，衷心期待您的下次光临!","The location is good. Going out for 5 minutes is the West Lake. The lake view room is a large window. You can see West Lake. The hotel service is average. Breakfast varieties are small. Hotel feedback on August 11, 2008: Thank you very much for choosing to stay in our hotel.If the breakfast problem is convenient, please contact us more if it is convenient. We will gradually improve and improve in the future work.Thank you for your comments, I sincerely look forward to your next visit!"
1,"酒店的房间确实不错,只是卫生间小了点.服务员的态度很好.只是在我订房的时候,特地看了一下,酒店离五林广场有多远,携程上写的是0.5公里，是0.5哦。当时感觉特别满意。但到了酒店后，一问，原来蛮远的。根本远远不值0.5公里。失望！宾馆反馈2008年8月7日：非常感谢您能选择入住我们饭店，为您提供优质的服务是我们的宗旨。针对您所提到的问题，我们将及时联系携程更新和调整相关信息。再次感谢您为我们指正相关工作，衷心期待您的下次光临。","The hotel's room is really good, but the bathroom is a bit smaller. The waiter's attitude is very good. Just when I reservations, I took a special look. How far is the hotel from the Wulin Plaza.EssenceI felt particularly satisfactory at the time.But after arriving at the hotel, I asked, it turned out to be quite far away.It is far from 0.5 kilometers.disappointment!Hotel feedback on August 7, 2008: Thank you very much for choosing to stay in our hotel. Providing you with high -quality services is our purpose.In response to the problems you mentioned, we will contact Ctrip to update and adjust relevant information in time.Thank you again for your correction related work for us, and sincerely look forward to your next visit."
1,"每年去杭州数次,本次入住友好是看了网友的评价而去体验一下.友好果不负其名,服务质量上乘,从门童及每位员工的服务都非常的热情和主动.有宾至如归之感.房间整洁床上用品非常的舒适,冲淋房虽小但水和个性化的笼头感觉很惬意.最让我意想不到的是我午睡过的房间以及被我摆放凛乱的浴巾,等我晚上回房打开房门时,房间已整理一新.而且枕上摆放了二朵紫色的兰花感觉很温馨.这些体贴入微的小细节友好做到了.值得一提的是,这里的保洁员工素质都相当不错,我外出时手表和手饰等贵重物品和部分现金都随意的摆放在桌上,都不会丢失.入住友好让我感同深受,有一种象家的感觉.原打算只住一天结果我又延续多住了一天.早餐的旋转餐厅已开始旋转了(网友以前说是不转的)西湖美景尽收眼底,感觉真好.不理想的是餐饮方面,午餐我点了份海南鸡饭68元其味道和买相实在不敢恭维,是我所吃的海南鸡饭最难吃的一家,太不正宗了图有虚名.晚上点了58元一杯的乌龙茶茶质很一般香味不浓,38元一杯的鲜榨弥猴桃汁,弥猴桃质量不好生酸涩具然还掺了很多的水太难吃了,连一般盒装的果汁都不如.建议饭店在餐饮方面能有所改善,争取有更多的回头率.建议大堂和旋转餐厅的钢琴不要成为一种摆设偶尔能听到悠雅的琴声感觉会更好.该饭店地理位置优越,环境设施和服务很满意,性价比较高,以后还会打算入住.宾馆反馈2008年8月7日：非常感谢您能选择入住我们饭店，也非常您中肯的点评。我们饭店在各个岗位积极地推行金钥匙服务理念，力求为每一位宾客营造最舒适惬意的旅居环境，为您提供最热忱的服务是我们的宗旨。就您所提到的用餐时遇到的问题，饭店已经责成相关部门改进，并向您表示歉意。我们饭店大堂和旋转餐厅的钢琴是有定时演奏的，在时间上有固定的安排，希望您下次光临时能欣赏到优美的演奏。再次感谢您的点评，衷心期待您的再次光临。","Go to Hangzhou several times a year. This time I stayed in friendship to see the evaluation of netizens and experience it. The friendship is lived up to its name, the service quality is high, and the services of each employee are very enthusiastic and proactive.The feeling. The clean bedding of the room is very comfortable. Although the punching room is small but the water and personalized cage feels very comfortable. The most unexpected thing is that the room I had nap and the chaotic bath towels were placed.When I went back to the room at night to open the door, the room had been sorted out. And two purple orchids were placed on the pillow. It felt very warm. These considerate small details were friendly.They are all pretty good. When I go out, valuables and some cash such as watches and hand ornaments are placed on the table at will, and I will not be lost. The friendship of staying in the same way makes me feel the same.As a result, I lived another day for another day. The rotating restaurant of breakfast has begun to rotate (netizens used to say that it is not turned).Hainan Chicken Rice is 68 yuan, and it is really dare to compliment. It is the hardest one for Hainan chicken rice I eat. It ’s too unknown to have a virtual name. At night, I ordered 58 yuan a cup of oolong tea.Not thick, 38 yuan a cup of fresh squeezed Mona juice, the quality of Mi Monhon is not good and sour, but a lot of water is mixed with a lot of water.Improved, strive to have more return rates. It is recommended that the piano in the lobby and rotating restaurant should not be a furnishings that occasionally you can hear Youya's piano sound better.The cost is relatively high, and you will plan to stay in in the future. Hotel feedback on August 7, 2008: Thank you very much for choosing to stay in our hotel, and you are very willing to comment.Our restaurant actively promotes the concept of golden key service in various positions, and strives to create the most comfortable and comfortable living environment for each guest. Providing you with the most enthusiastic service is our purpose.Regarding the problems you encountered during the meal you mentioned, the restaurant has instructed relevant departments to improve and apologize to you.The piano of our hotel lobby and rotating restaurant is timed. There are fixed arrangements in time. I hope you will be able to enjoy beautiful performances next time.Thank you again for your comments, and I sincerely look forward to your visit again."
1,还有提琴曲艺在大厅表演，非常不错，地理位置绝佳，很安静的西安市郊，是住宿的首选,There is also the violin music performed in the lobby. It is very good and the geographical location is excellent.
1,给人印象深刻的一家酒店朋友推荐，带老人去厦门旅游入住该酒店豪华海景房的露台和服务生的微笑给人留下美好的回忆！唯一需要改进的地方是在适当的时候进行新的装修，有的设施陈旧了。,"Recommend a hotel friend who is impressive, take the elderly to Xiamen to travel to the terrace and the smile of the luxury sea view room of the hotel and leave a beautiful memory!The only thing that needs to be improved is to make new decoration at the right time, and some facilities are old."
1,酒店很漂亮，离市中心有点距离，所以很安静。无论从餐厅还是房间客户服务人员，都面带笑容，服务亲切。酒店能很快的记住客人的要求，每天不需要客人重复就会事先准备好。餐厅的饭餐不错，价格也不贵。总之，很愉快。,"The hotel is very beautiful, a little distance from the city center, so it is quiet.Regardless of the restaurant or room customer service staff, they have a smile and kind service.The hotel can quickly remember the customer's request, and it will be prepared in advance without the required guests every day.The meal in the restaurant is good and the price is not expensive.In short, very happy."
1,老牌五星。硬件略显不到位，也有些陈旧，没有室内泳池。但服务很好，酒店当初的设计概念是超前的。最主要的是，风景无敌，面对超大草坪和海景，除了不能下海玩沙、温度不够，有点可以相比海南了。极力推荐面海、带阳台的房间，800不到，面积到位，景色让人满意。,"Old five stars.The hardware is slightly not in place, and there are some old, without indoor pools.But the service is very good, the hotel's original design concept is advanced.The main thing is that the scenery is invincible. In the face of the large lawn and sea view, in addition to being unable to go to the sea to play sand, the temperature is not enough, it can be compared to Hainan.The rooms with the sea and balcony are highly recommended, less than 800, the area is in place, and the scenery is satisfactory."
1,厦门首选无与伦比我已经住了４次，次次流恋忘返。,"Xiamen's first choice of unparalleled I have lived 4 times, and I forgot to return."
1,1、服务人员态度和意识很好；2、早餐品种花样多，口感好；3、下次到太原还住此酒店。,1. The attitude and consciousness of the service staff are very good; 2. There are many varieties of breakfast and good taste; 3. Next time I go to Taiyuan to stay in this hotel.
1,非常方便，周围购物商场较多，离西湖很近，晚上可以去西湖看夜景，回来步行10分钟左右路程，也很安静宾馆反馈2008年7月17日：尊敬的宾客，非常感谢您入住我们饭店。您能在杭州旅游生活愉快，也是我们的快乐！我们希望每一位来杭州的客人都能欣赏到最美丽的风景，享受到最一流的服务，来到杭州就如回家般温暖！,"Very convenient, there are many surrounding shopping malls, very close to West Lake, you can go to West Lake to see the night view at night, and walk back for about 10 minutes. It is also very quiet hotel feedback on July 17, 2008: Dear guest, thank you very much for staying in our hotelEssenceYou can travel happily in Hangzhou, and it is also our happiness!We hope that every guest who comes to Hangzhou can enjoy the most beautiful scenery, enjoy the best service, and come to Hangzhou as warm as home!"
1,6月7号住的标准间，大概是携程上的评价太差了，所以住进去的感觉还满好，哈哈，朝马路，窗帘一拉，没啥2样。拖鞋牙刷牙膏沐浴洗发梳子吹风机热水壶，反正该有的全有，2个单人床也蛮大的。但是隔音效果确实不好，隔壁早上的电话响了，还以为是我们房间的，说话的声音也很清楚。门口有很多小黑车拉生意。走到西湖大概10分钟左右，周围都是大大小小的店，位置也不错。,"The standard room living on June 7 is probably the evaluation of Ctrip is too bad, so the feeling of living in it is good, haha, facing the road, the curtains are pulled, there is nothing 2.Slipper toothbrush toothpaste bath, shampoo hair dryer hot kettle, anyway, there should be all, and the two single beds are quite large.But the sound insulation effect is really not good. The phone next door rang. I thought it was our room, and the voice of speaking was very clear.There are many small black cars in the door.It takes about 10 minutes to walk to the West Lake, with large and small shops around, and the location is good."
1,离西湖很近门童不错比较安静交通便利,It's close to West Lake.
1,地理位置好，主要是韩国人入住，早餐韩式的，房间比较干净，洗手间很小。,"The geographical location is good, mainly Koreans staying, breakfast Korean, the room is relatively clean, and the bathroom is small."
1,酒店设施不错，服务良好。有机会还会入住。,The hotel facilities are good and the service is good.You will be in your chance.
1,"推荐推荐~~!!比亮马河公寓好多了,价格也优惠.","Recommended recommendation ~~ !! It is much better than the Liangma River apartment, and the price is also favorable."
1,"我常在外到出差,是我第一次入住,LOBBY小但感挺精的,度也不,房倒是很好,客大,房全,也可以免外借具,然用的不大,倒是予支持!房不大,但很乾!以我吹毛求疵的要求,整,店非常高的!但是有最大的缺就是地太偏了!到地王,象城要20到30元,而且很塞!叫出租要很久才有!住客要多注意!也希望酒店能跟出租公司配合,降低等!而言房可比五星,但外只能到四星,不是四星的位!可推大家!","I often go abroad to a business trip. It is the first time I stay in. Lobby is small but very refined. The degree is not. The room is very good.Support! The room is not big, but it is very dry! With my faulty request, the whole, the store is very high! But the biggest lack of the earth is too biased! When the king of the earth, the city is 20 to 30 yuan, and it is very stuffy.! It takes a long time for renting! Pay more attention! I also hope that the hotel can cooperate with the rental company and reduce it! The house is comparable to five stars, but it can only reach the four -star, not the four -star place! You can push everyone!"
1,第二次入住，蛮好的酒店。总的来说。在国内算不错的公寓式酒店。,"For the second time, a pretty good hotel.In general.A good apartment hotel in China."
1,"房间的整洁及服务都不错,人员的训练及接待都很亲切,入住的感觉也很不错","The tidely of the room and the service are good, the training and reception of personnel are very kind, and the feeling of staying in is also very good."
1,酒店位置比较适中，离咱们公司客户近，开会开得晚或一大早过去开会都很方便。,The hotel location is relatively moderate. It is close to our company's customers.
1,"酒店设施有些陈旧了,价格有些高,其他还可以","The hotel facilities are old, the price is a bit high, and the others are okay"
1,总体来讲比较不错，当然作为快捷酒店，设施比起假日或者皇冠假日是有相当差距。但是房间给人很舒服的感觉。,"Generally speaking, it is very good. Of course, as a express hotel, there is a considerable gap between the facilities than the holiday or crown holiday.But the room feels very comfortable."
1,综合来讲还是不错的，房间达不到四星，但是很干净，大堂宽敞，值得一提的是，服务非常好，无论行李生还是前台、客房，都给人以热情周到的印象，地段有点偏，但因距离办事地点较近，所以每次去长沙鑫都仍是不二的选择。,"In summary, it is still good. The room does not reach four stars, but it is very clean. The lobby is spacious. It is worth mentioning that the service is very good. Whether the luggage is born or the front desk or the guest room, it gives people an impression of enthusiasm.Better, but because the distance is close, it is still the best choice to go to Changsha Xin every time."
1,"1.下午3点到酒点,3间房,2间还没有打扫好,气愤2.由于是多次入住,以前没有注意:加了双层窗户,与外界的隔音好多了,但隔壁一位老大爷的呼噜声让我直到3点才睡去,早上不到7点,又被他的洗漱声音吵醒了.","1. At 3 pm to the wine point, 3 rooms, 2 rooms have not been cleaned up, angry 2. Because it was check -in many times, I didn’t pay attention before: the double -layer windows were added, and the sound insulation with the outside world was much better, but the next door of the one doorThe snoring of the old man did not sleep until 3 o'clock. At less than 7 o'clock in the morning, he was awakened by his washing sound again."
1,酒店房间比较大（行政楼层），但是没有早餐，也不包上网费，价格偏高，大堂的快餐很难吃。,"The hotel room is relatively large (administrative floor), but there is no breakfast, and the Internet fee is not included. The price is high, and the fast food in the lobby is difficult to eat."
1,携程服务的不错。因为要求安静的房间，携程一上午一直和我沟通最大限度满足我们的要求。酒店以前住过，卫生间太小，虽然订的是商务房，还是小。,"Ctrip service is good.Because of the quiet room, Ctrip has been communicating with me in the morning to meet our requirements to the greatest extent.The hotel has lived before, and the bathroom is too small. Although it is a business house, it is still small."
1,1.8月入住的该度假村，环境确实如网上大家所述，不错，挺满意的。省道上的标牌也够大够明显的。2.入住时可能正遇上该度假村接待一个中行的什么活动吧。说是网上预订的风景房，结果给的房间只能看到浓密的树杈！（莫非这也是一种风景？）3.尽管服务员帮我们换了个树杈不是很浓密的房间，但离我预想的风景房好像还是有所差距的。最后给的解释是：要看风景最后还是到屋外去。晕！4.早餐尚属一般，但服务各方面都是不错的。尤其是停车场，还要求我们按其要求的一致方位停靠车辆，够可以的，赞一个！5.该村最大的优点就是，风景不错，有点世外桃源的感觉，尤其是还有室外游泳池和网球场。（尽管我没机会享用）,"The resort where the resort staying in August is indeed as stated on the Internet. It is good and satisfied.The signs on the provincial highway are also obvious enough.2. When checking in, you may be encountered in the resort to receive a business.It is said that it is an online -reservation landscape room. As a result, the room can only be seen in the dense tree salamander!(Is this a landscape?) 3. Although the waiter helped us change a room that was not very dense, there seemed to be a gap from the landscape room I expected.The last explanation is: It depends on the landscape or goes outside the house.faint!4. Breakfast is still average, but all aspects of service are good.Especially in the parking lot, we also ask us to stop the vehicle in a consistent orientation in accordance with the consistent direction of its requirements. It is enough to like one!5. The biggest advantage of the village is that the scenery is good, and it feels like a paradise, especially the outdoor swimming pool and tennis court.(Although I have no chance to enjoy)"
1,地理位置不错。但好像人气不太旺。不过下次也会考虑住这的。,The geographical location is good.But it seems that the popularity is not very strong.But next time you will consider living here.
1,不错，有免费宽带，很适合出差住的。离开发区很近，很方便。,"Yes, there are free broadband, which is very suitable for business.It is very close to leave the hair area and very convenient."
1,硬软件都相当好，房间环境优雅，服务温馨体贴，早餐也很丰盛。只可惜门口的道路成了单行线，有点不便。但性价比绝对高，下次去沈阳，我仍会坚定不移地选择这家酒店入住！！,"The hard software is quite good, the room environment is elegant, the service is warm and physically, and the breakfast is very rich.Unfortunately, the road at the door became a one -way line, which was a bit inconvenient.But the cost performance is definitely high. Next time I go to Shenyang, I will still unswervingly choose this hotel to stay!Intersection"
1,新华酒店设施齐全，地理位置比较好，在酒店的顶部有一个旋转餐厅，能够在享受美味的同时浏览整个唐山市貌。价格还算公道。,"Xinhua Hotel has complete facilities and has a good geographical location. There is a rotating restaurant at the top of the hotel, which can enjoy the entire Tangshan city appearance while enjoying deliciousness.The price is fair."
1,环境安静，离火车站近。房间布置不错，早餐以中餐为主，丰富。下次接着住,"The environment is quiet and close to the railway station.The room is well -arranged, and the breakfast is mainly Chinese food, which is rich.I will stay next time"
1,环境非常优美，房间大而宽敞。徐州出租车多而便宜，虽然离市中心小有距离，但出入绝对没有问题，即使早上4点半也有。已经是第二次入住了。,"The environment is very beautiful, and the room is large and spacious.There are many and cheap taxis in Xuzhou. Although there is a small distance from the city center, there is absolutely no problem in entering and exit, even at 4:30 in the morning.It's the second time to stay."
1,感觉特别好！四星级的价格，五星级的享受。无论是内部装潢还是服务都特别好。尤其是出门就是湖，景色优美。到市区也方便。特别要提出的是，酒店还为客人准备了洗衣粉，这样袜子之类的小件东西都可以自己解决。还有就是酒店提供了很别致的木梳，用完后忍不住带了一把回来。。。,"It feels particularly good!Four -star price, five -star enjoyment.Both interior decoration and service are particularly good.Especially when going out is the lake, the scenery is beautiful.It is also convenient to go to the city.In particular, the hotel also prepares washing powder for guests, so that small things like socks can be solved by themselves.There is also the hotel provided a very chic wood comb, and I couldn't help bringing it back after use.EssenceEssence"
1,非常喜欢这间宾馆！双人大床非常的舒服。房间配备了饮用纯净水，够得上五星级的标准，服务也非常的好。美中不足的是淋浴房的门好像做得有点问题，一洗澡水就流的满地都是，害我大半夜的擦了好久：（,"I like this hotel very much!Double bed is very comfortable.The room is equipped with pure water for drinking, which is enough for five -star standards, and the service is very good.The lack of beauty is that the door of the shower room seems to be a bit problematic. When the bath water is flowing, it is full of the ground, which has been wiped out in the middle of the night for a long time: ("
1,因平时都是先看点评，后决定订酒店。开元的口碑不错（徐州的同学也赞赏有加），所以就定了。房间的问题有：1，蚂蚁的问题我也碰到了，但我想：一来，此酒店依山傍水，我们白天出去时，很多时候是把阳台门开着透气(不仅仅住一天)。那么，可能，蚂蚁是这样被我们“请”进来的――当然，请进来容易，请出去难哪！二来，在其他宾馆也遇到过（连在埃及的五星级酒店也见过此小东西），好在它的活动场所仅在卫生间，见怪不怪了！2，淋浴房做得不太好，洗澡时水会漏出来。不该啊！不该！唯一的瑕疵！值得一提的是该店的服务质量真的很好!在我住过的无数国内酒店中，仅次于桂林漓江大酒店！我定了面湖房，但到时，总台的服务生查下来告知面湖房的角度不好，问我要不要重新考虑。尽管后来，重选了面山房。但人性化的服务让人很舒服！这次旅程还有让我觉得美中不足的是：携程的价格并没有让我觉得很实惠，因为在徐州的朋友可以拿到更低价（598--518），当时都可以退订，但想想诚信原则，就算了。但心里还是有点不舒服啦！,"Because you usually look at the comments first, then decide to book a hotel.Kaiyuan's reputation is good (Xuzhou classmates also appreciate and add), so it is determined.The problem in the room is: 1. I also encountered the problem of ants, but I think: Once, this hotel is surrounded by mountains and rivers. When we go out during the day, we often take the balcony door with ventilation (not only staying for one day).So, maybe, the ants were ""invited"" in this way -of course, it is easy to come in, please go out!Secondly, I also encountered in other hotels (I have seen this little thing in even five -star hotels in Egypt). Fortunately, its activity venue is only in the bathroom, it is no wonder!2. The shower room is not very good, and the water will leak out during the bath.Don't!Shouldn't!The only flaw!It is worth mentioning that the quality of the store is really good! Among the countless domestic hotels I have lived, it is second only to the Lijiang Hotel in Guilin!I set a noodle lake house, but then, the waiter of the main station checked the angle of the Noodle Lake house was not good, and asked if I would like to consider it again.Despite the re -election of the Montenemia.But humanized services are very comfortable!What makes me feel that this journey is in disadvantages this time: Ctrip's price does not make me feel affordable, because friends in Xuzhou can get a lower price (598--518). At that timeThe principle of integrity, even if.But my heart is still a bit uncomfortable!"
1,其他倒没什么，就是太吵了，隔音不好，希望能改进一下。,"There is nothing else, but it is too noisy, the sound insulation is not good, I hope to improve it."
1,"这家酒店不错,大堂很气派,服务很热情,下次还住这里","This hotel is good, the lobby is very elegant, and the service is very enthusiastic. I will live here next time"
1,"住的商务间很大,这样使得看电视很费力,不得已把一个沙发拖过来,床太硬.其他都还好.","The business of living is very large, so that watching TV is very laborious, and I have to drag a sofa over, the bed is too hard. The others are okay."
1,"外环境不错,酒店有好几栋楼，挺赏心悦目的，大厅挺安静，布置也很有点小资情调，可能是黄金周刚结束的缘故吧。我住的是主楼２４０元的房间，四星级这个价格在国内应该很值了。早餐是自助的，以中式为主，品种挺多，挺适合咱中国人的胃。结账时才知道还有更经济的附楼（好像叫展鸿楼）的房间只要一百多元，不过未挂星。（大门还在改造）下次去试试。值的推荐呀……补充点评2007年10月10日：对了，还有免费水果，很温馨的感觉，宽带速度也很快。","The outside environment is good. There are several buildings in the hotel. It is very pleasing to the eye. The hall is quite quiet and the layout is a bit petty -funded. It may be due to the end of the Golden Zhougang.I live in a room with a main building of 240 yuan. The price of four -star is worth it in China.Breakfast is self -service, mainly Chinese, with a lot of varieties, which is quite suitable for our Chinese stomach.At the time of checkout, I learned that there were only more than 100 yuan in rooms with more economical attached buildings (like Zhan Honglou), but they did not hang.(The gate is still being transformed) Try it next time.Recommended value ... Supplementary comment on October 10, 2007: By the way, there are free fruits, a very warm feeling, and the broadband speed is fast."
1,"酒后设施还可以房间很大唯一就是窗外景色一般,去机场大概是人少的原因酒店安排了小车送而且司机开的很好,总体感觉还行.","After drinking the facilities, the only one in the room is that the scenery outside the window is normal. It is probably that the number of people in the airport is probably that the hotel arranges a car and the driver is driving well. The overall feeling is okay."
1,"交通比较方便,房间和服务都还好,入住时太累了,睡得很香","The transportation is more convenient, the room and the service are okay."
